image_id,file_name,garments,colors,styles,scene,objects,relation,weather,location,color_garment_pairs,query_tags,caption,gender
synth_0469,synth_0469.jpg,hoodie;jeans,,casual weekend,historic cobblestone alley,park flowers,standing near,foggy,financial district in Paris,,hoodie;jeans;historic cobblestone alley;park flowers;standing near;foggy;financial district in Paris;casual weekend,"A young man wearing a casual weekend hoodie and jeans, standing near a park flowers in a historic cobblestone alley located in financial district in Paris, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0470,synth_0470.jpg,suit,,casual weekend,bustling crosswalk,tall building,walking past,foggy,downtown in Paris,,suit;bustling crosswalk;tall building;walking past;foggy;downtown in Paris;casual weekend,"A young woman wearing a formal business suit, walking past a tall building in a bustling crosswalk located in downtown in Paris, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0471,synth_0471.jpg,jacket;chinos,,casual weekend,cozy living room,bed,relaxing on,clear indoor lighting,business district in Paris,,jacket;chinos;cozy living room;bed;relaxing on;clear indoor lighting;business district in Paris;casual weekend,"A fashion model wearing a casual jacket and chinos, relaxing on a bed in a cozy living room located in business district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0472,synth_0472.jpg,t-shirt;jeans,,casual weekend,cozy living room,television,standing near,clear indoor lighting,residential street in London,,t-shirt;jeans;cozy living room;television;standing near;clear indoor lighting;residential street in London;casual weekend,"A young man wearing a casual t-shirt and jeans, standing near a television in a cozy living room located in residential street in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0473,synth_0473.jpg,jacket;chinos,,casual weekend,cozy living room,bed,relaxing on,clear indoor lighting,urban park in Tokyo,,jacket;chinos;cozy living room;bed;relaxing on;clear indoor lighting;urban park in Tokyo;casual weekend,"A young man wearing a casual jacket and chinos, relaxing on a bed in a cozy living room located in urban park in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0474,synth_0474.jpg,jacket;chinos,,casual weekend,cozy living room,bed,sitting on,clear indoor lighting,urban park in London,,jacket;chinos;cozy living room;bed;sitting on;clear indoor lighting;urban park in London;casual weekend,"An elderly man wearing a casual jacket and chinos, sitting on a bed in a cozy living room located in urban park in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0475,synth_0475.jpg,jacket;chinos,,casual weekend,cozy living room,bookshelf,standing near,clear indoor lighting,downtown in London,,jacket;chinos;cozy living room;bookshelf;standing near;clear indoor lighting;downtown in London;casual weekend,"A teenager wearing a casual jacket and chinos, standing near a bookshelf in a cozy living room located in downtown in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0476,synth_0476.jpg,hoodie;jeans,,casual weekend,historic cobblestone alley,park tree,leaning against,snowy,residential street in London,,hoodie;jeans;historic cobblestone alley;park tree;leaning against;snowy;residential street in London;casual weekend,"A young man wearing a casual weekend hoodie and jeans, leaning against a park tree in a historic cobblestone alley located in residential street in London, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0477,synth_0477.jpg,hoodie;jeans,,casual weekend,quiet suburban sidewalk,green grass,standing on,sunny,business district in London,,hoodie;jeans;quiet suburban sidewalk;green grass;standing on;sunny;business district in London;casual weekend,"A teenager wearing a casual weekend hoodie and jeans, standing on a green grass in a quiet suburban sidewalk located in business district in London, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0478,synth_0478.jpg,hoodie;jeans,,casual weekend,cozy living room,bookshelf,standing near,clear indoor lighting,residential street in London,,hoodie;jeans;cozy living room;bookshelf;standing near;clear indoor lighting;residential street in London;casual weekend,"A teenager wearing a casual weekend hoodie and jeans, standing near a bookshelf in a cozy living room located in residential street in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0479,synth_0479.jpg,jacket;chinos,,casual weekend,historic cobblestone alley,tall building,standing near,foggy,downtown in Paris,,jacket;chinos;historic cobblestone alley;tall building;standing near;foggy;downtown in Paris;casual weekend,"A young woman wearing a casual jacket and chinos, standing near a tall building in a historic cobblestone alley located in downtown in Paris, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0480,synth_0480.jpg,t-shirt;jeans,,casual weekend,cozy living room,television,watching,clear indoor lighting,urban park in Tokyo,,t-shirt;jeans;cozy living room;television;watching;clear indoor lighting;urban park in Tokyo;casual weekend,"A person wearing a casual t-shirt and jeans, watching a television in a cozy living room located in urban park in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0481,synth_0481.jpg,hoodie;jeans,,casual weekend,cozy living room,bed,relaxing on,clear indoor lighting,financial district in Tokyo,,hoodie;jeans;cozy living room;bed;relaxing on;clear indoor lighting;financial district in Tokyo;casual weekend,"A young man wearing a casual weekend hoodie and jeans, relaxing on a bed in a cozy living room located in financial district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0482,synth_0482.jpg,jacket;chinos,,casual weekend,busy pedestrian shopping district,crosswalk,standing near,rainy,shopping district in London,,jacket;chinos;busy pedestrian shopping district;crosswalk;standing near;rainy;shopping district in London;casual weekend,"A young woman wearing a casual jacket and chinos, standing near a crosswalk in a busy pedestrian shopping district located in shopping district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0483,synth_0483.jpg,jacket;chinos,,casual weekend,highway overpass,tall building,standing near,rainy,business district in Paris,,jacket;chinos;highway overpass;tall building;standing near;rainy;business district in Paris;casual weekend,"A person wearing a casual jacket and chinos, standing near a tall building in a highway overpass located in business district in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0484,synth_0484.jpg,hoodie;jeans,,casual weekend,bustling crosswalk,park pathway,walking on,cloudy,downtown in Tokyo,,hoodie;jeans;bustling crosswalk;park pathway;walking on;cloudy;downtown in Tokyo;casual weekend,"A person wearing a casual weekend hoodie and jeans, walking on a park pathway in a bustling crosswalk located in downtown in Tokyo, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0485,synth_0485.jpg,sweater;jeans,,casual weekend,cozy living room,bookshelf,browsing,clear indoor lighting,shopping district in London,,sweater;jeans;cozy living room;bookshelf;browsing;clear indoor lighting;shopping district in London;casual weekend,"A middle-aged woman wearing a casual sweater and jeans, browsing a bookshelf in a cozy living room located in shopping district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0486,synth_0486.jpg,jacket;chinos,,casual weekend,busy pedestrian shopping district,tall building,walking past,snowy,campus in New York,,jacket;chinos;busy pedestrian shopping district;tall building;walking past;snowy;campus in New York;casual weekend,"A person wearing a casual jacket and chinos, walking past a tall building in a busy pedestrian shopping district located in campus in New York, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0487,synth_0487.jpg,sweater;jeans,,casual weekend,bustling crosswalk,tall building,walking past,snowy,urban park in Tokyo,,sweater;jeans;bustling crosswalk;tall building;walking past;snowy;urban park in Tokyo;casual weekend,"A fashion model wearing a casual sweater and jeans, walking past a tall building in a bustling crosswalk located in urban park in Tokyo, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0488,synth_0488.jpg,sweater;jeans,,casual weekend,bustling crosswalk,city road,crossing,snowy,urban park in London,,sweater;jeans;bustling crosswalk;city road;crossing;snowy;urban park in London;casual weekend,"A fashion model wearing a casual sweater and jeans, crossing a city road in a bustling crosswalk located in urban park in London, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
